# locale=zh	language=Simplified Chinese	source=D:\soft\Steam\steamapps\common\Crimson Desert\Save Editor\locale\names_zh.json
# item_key	category	current_language_name	english_name	internal_name	slotType	inventoryCategory
1004041	Misc		Bright Lion Head Table	Item_Background_Breakable_Wood_309	65535	2
1004042	Misc		Round Table	Item_Background_Breakable_Wood_363	65535	2
1004043	Misc		Cooking Pot	Item_gimmick_craft_cook_oven_03_housing	65535	2
1004044	Misc		Cooking Griddle	Item_gimmick_craft_cook_oven_04_housing	65535	2
1004045	Misc		Cauldron	Item_craft_medicine_01_housing	65535	2
1004046	Misc		Warthog Beldrak Armor	Beldrak_WarthogArmor_Armor	65535	2
1004047	ChestArmor		Baltheon Plate Armor	Valteon_PlateArmor_Armor	65535	2
1004048	Gloves		Baltheon Plate Gloves	Valteon_PlateArmor_Gloves	65535	2
1004049	Misc		The Sitting Lion	Item_Collection_Prop_Statue_0002	65535	2
1004050	Misc		Whitesand Bed	Item_dff_luxuryfurniture_bed_0001	65535	2
1004051	Quest		Soldier Recruitment Post	Quest_Paper_Military_Notice	65535	2
1004052	Quest		Fort Askelund Written Judgment	Quest_Paper_Askelund_Judgment	65535	2
1004053	Quest		Missing Child Poster	Quest_Paper_Child_Notice	65535	2
1004054	Quest		Beighen Poster	Quest_Paper_Beighen_Notice	65535	2
1004055	Quest		Bounty Notice - The Masked Liberator	Quest_WantedPaper_Arsonist_TheFaceless	65535	2
1004056	Document		Octavius's Research Log	Book_Octabus_Research_Diary	65535	2
1004057	Document		Azerian's Journal	Book_Azerian_Diary	65535	2
1004058	Document		Goyen's Journal	Book_Old_Kliff_Diary	65535	2
1004059	Document		Tax Collection Ledger	Book_Tax_Collection_Ledger	65535	2
1004060	Document		Urdavah Book	Book_Urdavah_Research_Book	65535	2
1004061	Document		Dusty Journal	Book_Dusty_Diary	65535	2
1004062	Document		Bordis's Research Log	Book_Vordis_Research_Diary	65535	2
1004063	Document		A book of Marni's skills passed down from Marshell.	Book_Marni_Tech_Book	65535	2
1004064	Document		Traitor Hit List	Book_Traitor_Hit_List	65535	2
1004066	Misc		Crow Eyepatch	Crowman_Eyepatch	65535	2
1004067	Misc		Doll or Toy made by Hexe Marie	Hexe_Marie_Boy_Toy	65535	2
1004068	Misc		Hexe Marie's Ring	Hexe_Ring	65535	2
1004069	Misc		The Mask of Liberation	TheFaceless_Mask	65535	2
1004070	Misc		A Surcoat Embroidered with a Family Crest	Family_Crest_Surcoat	65535	2
1004071	Misc		Wildlife Park Ticket	Zoo_Entry_Ticket	65535	2
1004072	Quest		Adoption Form	Quest_Paper_Crowman_Adoptation	65535	2
1004073	Quest		Bastier's Secret Letter	Quest_Paper_Bastion_Secret	65535	2
1004074	Quest		Jian's Letter	Quest_Paper_Letter	65535	2
1004075	Quest		Pact of Antumbra	Quest_Paper_Antumbra_Contract	65535	2
1004076	Quest		Tributes to Gregor	Quest_Paper_Gregor_Letter	65535	2
1004077	Quest		Demeniss Tribunal	Quest_Paper_DemenissPolice	65535	2
1004078	Quest		Bastier Journal	Quest_Paper_Bastier_Journal	65535	2
1004079	Quest		Test Subject Log	Quest_Paper_Biological_Journal	65535	2
1004080	Quest		Master Doo's Beliefs	Quest_Paper_MasterDoo_Ideology	65535	2
1004081	Quest		Storm Crusher Blueprint	Quest_Paper_MineFortress_Blueprint	65535	2
1004082	Quest		Thunder Crusher Blueprint	Quest_Paper_LaserTank_Blueprint	65535	2
1004083	Quest		Biopod Blueprint found at Marni Mansion	Quest_Paper_Marnihouse_Blueprint	65535	2
1004084	Quest		Biopod Blueprint found at Marni Laboratorium	Quest_Paper_BioExperiment_Blueprint	65535	2
1004085	Quest		Marni's Invention Journal	Quest_Paper_Marni_CtrafingJournal	65535	2
1004086	Quest		Research Log on Living Subjects	Quest_Paper_BiologicalResearch_Journal	65535	2
1004087	Quest		Tristan's Journal	Quest_Paper_Tristan_Journal	65535	2
1004088	Quest		Fort Askelund Slave's Journal	Quest_Paper_Askelund_SlaveJournal	65535	2
1004089	Quest		List of Bankruptcy	Quest_Paper_Bankruptcy_Document	65535	2
1004090	Quest		Discharge Order	Quest_Paper_Dismissal_Document	65535	2
1004091	Quest		Duel Journal	Quest_Paper_Sparring_Journal	65535	2
1004092	Quest		Tracker's Torn Journal	Quest_Paper_Chaser_Journal	65535	2
1004093	Quest		Treason Verdict	Quest_Paper_Verdict_Treason	65535	2
1004094	Quest		Torn Subjugation Order	Quest_Paper_Torn_Order	65535	2
1004095	Quest		Wildlife Park Flyer	Quest_Paper_Zoo_Flyer	65535	2
1004096	Quest		Balthazar's Note	Quest_Paper_Balthazar_Memo	65535	2
1004097	Quest		Wyvern Traits	Quest_Paper_Wyvern_Species_Memo	65535	2
1004098	Quest		Warning from the Merchant Guild	Quest_Paper_Merchant_Warning	65535	2
1004099	Quest		Dead Hunter's Journal	Quest_Paper_DeadHunter_Journal	65535	2
1004100	Quest		Kidnapped Engineer's Journal	Quest_Paper_Technician_Journal	65535	2
1004101	Quest		Marni Airship Journal	Quest_Paper_MarniAirship_Journal	65535	2
1004102	Quest		Sky Galleon Vargon Journal	Quest_Paper_Airship_Journal	65535	2
1004103	Quest		Longleaf Forest Patrol Report	Quest_Paper_LongleafForest_PatrolRecord	65535	2
1004104	Quest		Walter's Research Journal	Quest_Paper_Walter_Document	65535	2
1004105	Quest		Order Directive	Quest_Paper_Cult_Order	65535	2
1004106	Quest		Tarivian Fairytale	Quest_Paper_Tariv_Storybook	65535	2
1004108	Misc		Sturdy Bamboo Stalk	Bamboo_Branch_02	65535	2
1004109	Misc		Private Storage	Item_gimmick_basecamp_warehouse_box_0002	65535	2
1004110	Recipe		Pumpkin Head Crafting Manual	Recipe_Book_Pumpkin_Helm	65535	2
1004112	Misc		Tumbleweed	Item_gimmick_tumbleweed_0001	65535	2
1004114	Misc		Acclaimed - Stefan Lanford	Collection_Prop_Picture_0070	65535	2
1004115	Misc		Icy White Octagonal Lantern	Itemgimmick_lamp_side_candle_0003	65535	2
1004116	Misc		Twilight Octagonal Lantern	Itemgimmick_lamp_side_candle_0003_index01	65535	2
1004117	Misc		Lilac Octagonal Lantern	Itemgimmick_lamp_side_candle_0003_index02	65535	2
1004118	Misc		Icy White Twin Wall Lamp	Itemgimmick_lamp_side_candle_0001	65535	2
1004119	Misc		Twilight Twin Wall Lamp	Itemgimmick_lamp_side_candle_0001_index01	65535	2
1004120	Misc		Lilac Twin Wall Lamp	Itemgimmick_lamp_side_candle_0001_index02	65535	2
1004121	Misc		Icy White Twin Octagonal Lanterns	Itemgimmick_lamp_side_candle_0002	65535	2
1004122	Misc		Twilight Twin Octagonal Lantern	Itemgimmick_lamp_side_candle_0002_index01	65535	2
1004123	Misc		Lilac Twin Octagonal Lanterns	Itemgimmick_lamp_side_candle_0002_index02	65535	2
1004124	Misc		Icy White Candlestick Lamp	Itemgimmick_lamp_stand_candlestick_0001	65535	2
1004125	Misc		Twilight Candlestick Lamp	Itemgimmick_lamp_stand_candlestick_0001_index01	65535	2
1004126	Misc		Lilac Candlestick Lamp	Itemgimmick_lamp_stand_candlestick_0001_index02	65535	2
1004203	AbyssGear		Sanguine Transference	Item_Skill_AbyssGear_Attack_HPRecover_LV2	65535	2
1004204	AbyssGear		Verdant Transference	Item_Skill_AbyssGear_Attack_MPRecover_LV2	65535	2
1004205	AbyssGear		Celestial Transference	Item_Skill_AbyssGear_Attack_SPRecover_LV2	65535	2
1163002	ChestArmor	埃尔南德宴会服	Hernandian Attire	Optionary_Hernand_Party_Cloth	5	1
1163042	OneHandWeapon	野狼的单手剑	Sword of the Wolf	Wolf_OneHandSword	0	1
1163043	Shield	拜克盾牌	Bekker Shield	Old_Wood_OneHandShield	1	1
1163044	ChestArmor	伊尼提姆皮制盔甲	Ynitium Leather Armor	Inytium_Leather_Armor	5	1
1163045	Gloves	伊尼提姆皮制手套	Ynitium Leather Gloves	Inytium_Leather_Gloves	6	1
1163046	Boots	伊尼提姆皮制鞋子	Ynitium Leather Boots	Inytium_Leather_Boots	7	1
1163051	ChestArmor	银色狼皮制盔甲	Silverwolf Leather Armor	Yann_Basic_Leather_Armor	5	1
1163251	ChestArmor	灰烬狼皮制盔甲	Ashen Wolf's Leather Armor	Oongka_Basic_Leather_Armor	5	1
1163355	Helmet	贵族帽子	Noble's Hat	Noble_Leather_Helm	4	1
1163503	Boots	鲁温板金鞋子	Luon Plate Boots	Luon_Plate_Boots	7	1
1163551	ChestArmor	坚毅守护皮制盔甲	Ironwilled Guardian's Leather Armor	Paulus_Basic_Leather_Armor	5	1
1163701	ChestArmor	伊莱_默认服装	Eli's Attire	Elai_Leather_Armor	5	1
1163781	ChestArmor	奈拉默认服装	Naira's Basic Attire	Nairah_Basic_Leather_Armor	5	1
1163784	Gloves	奈拉手套	Naira's Gloves	Nairah_Leather_Gloves	6	1
1163785	Boots	奈拉的鞋	Naira's Boots	Nairah_Leather_Boots	7	1
1163804	ChestArmor	德梅尼斯礼仪用板金盔甲	Demeniss Ceremonial Plate Armor	Optionary_Demeniss_Soldier_Armor	5	1
1163809	ChestArmor	伪装服装	Camouflage Outfit	Optionary_Demeniss_Spy_Cloth	5	1
1164002	ChestArmor	养蜂服	Beekeeping Suit	Optionary_Beekeeping_Cloth	5	1
1164512	ChestArmor	北方战士的锁链盔甲	Northern Fighter's Chain Mail	Lyfellen_ChainMail_Armor	5	1
1165010	ChestArmor	斯科拉斯敦学者长袍	Scholastone Uniform	Optionary_Scholar_Stone_Cloth	5	1
1165011	ChestArmor	福罗林布制衣服	Pororin Cloth Attire	Optionary_Florin_Cloth	5	1
1511001	HorseGear	海伯利安马甲	Hyperion Barding	Troopers_HorseArmor_Armor	60	1
1511006	HorseGear	萨哈莱姆马甲	Sahareum Barding	Desert_HorseArmor_Armor	60	1
1511007	HorseGear	贝尔凯马甲	Berkei Barding	Berkei_HorseArmor_Armor	60	1
1511008	HorseGear	德雷西亚马甲	Delesyian Barding	Delesian_HorseArmor_Armor	60	1
1511009	HorseGear	卡尔佩德马甲	Calphadean Barding	Kritha_HorseArmor_Armor	60	1
1511010	HorseGear	埃尔南德马甲	Hernandian Barding	Hernand_HorseArmor_Armor	60	1
1511011	HorseGear	巴尔尼亚马甲	Varnian Barding	Orjekel_HorseArmor_Armor	60	1
1511012	HorseGear	德梅尼斯马甲	Demenissian Barding	Demeniss_HorseArmor_Armor	60	1
1511013	HorseGear	德梅尼斯士兵的布制马甲	Demenissian Soldier's Cloth Barding	Demeniss_Soldier_HorseArmor_Armor	60	1
1511014	HorseGear	埃尔南德士兵布马甲	Hernandian Soldier's Cloth Barding	Hernand_Soldier_HorseArmor_Armor	60	1
1511015	HorseGear	连接马车的马甲	Wagon Barding	Wagon_HorseArmor_Armor	60	1
1512001	HorseGear	海伯利安马面	Hyperion Champron	Troopers_HorseArmor_Helm	61	1
1512006	HorseGear	萨哈莱姆马面	Sahareum Champron	Desert_HorseArmor_Helm	61	1
1512007	HorseGear	贝尔凯马面	Berkei Champron	Berkei_HorseArmor_Helm	61	1
1512008	HorseGear	德雷西亚马面	Delesyian Champron	Delesian_HorseArmor_Helm	61	1
1512009	HorseGear	迪克拉尔马面	Exclaire Champron	Kritha_HorseArmor_Helm	61	1
1512010	HorseGear	埃尔南德马面	Hernandian Champron	Hernand_HorseArmor_Helm	61	1
1512011	HorseGear	巴尔尼亚马面	Varnian Champron	Orjekel_HorseArmor_Helm	61	1
1512012	HorseGear	德梅尼斯马面	Demenissian Champron	Demeniss_HorseArmor_Helm	61	1
1513000	HorseGear	破旧的马鞍	Shabby Horse Saddle	Old_HorseArmor_Saddle	62	1
1513001	HorseGear	海伯利安马鞍	Hyperion Saddle	Troopers_HorseArmor_Saddle	62	1
1513006	HorseGear	萨哈莱姆马鞍	Sahareum Saddle	Desert_HorseArmor_Saddle	62	1
1513007	HorseGear	贝尔凯马鞍	Berkei Saddle	Berkei_HorseArmor_Saddle	62	1
1513008	HorseGear	德雷西亚马鞍	Delesyian Saddle	Delesian_HorseArmor_Saddle	62	1
1513009	HorseGear	迪克拉尔马鞍	Exclaire Saddle	Kritha_HorseArmor_Saddle	62	1
1513010	HorseGear	埃尔南德马鞍	Hernandian Saddle	Hernand_HorseArmor_Saddle	62	1
1513011	HorseGear	巴尔尼亚马鞍	Varnian Saddle	Orjekel_HorseArmor_Saddle	62	1
1513012	HorseGear	德梅尼斯马鞍	Demenissian Saddle	Demeniss_HorseArmor_Saddle	62	1
1514001	HorseGear	海伯利安马镫	Hyperion Stirrups	Troopers_HorseArmor_Stirrup	63	1
1514006	HorseGear	萨哈莱姆马镫	Sahareum Stirrups	Desert_HorseArmor_Stirrup	63	1
1514007	HorseGear	贝尔凯马镫	Berkei Stirrups	Berkei_HorseArmor_Stirrup	63	1
1514008	HorseGear	德雷西亚马镫	Delesyian Stirrups	Delesian_HorseArmor_Stirrup	63	1
1514009	HorseGear	卡尔佩德马镫	Calphadean Stirrups	Kritha_HorseArmor_Stirrup	63	1
1514010	HorseGear	埃尔南德马镫	Hernandian Stirrups	Hernand_HorseArmor_Stirrup	63	1
1514011	HorseGear	巴尔尼亚马镫	Varnian Stirrups	Orjekel_HorseArmor_Stirrup	63	1
1514012	HorseGear	德梅尼斯马镫	Demenissian Stirrups	Demeniss_HorseArmor_Stirrup	63	1
1515001	HorseGear	银铁马蹄铁	Silver Iron Horseshoes	HorseShoe_HorseArmor_Shoe	64	1
2101003	Helmet	瑟林板金头盔	Sorin Plate Helm	Serrin_PlateArmor_Helm	4	1
2101004	Helmet	马塔里温板金头盔	Matarion Plate Helm	Matarion_PlateArmor_Helm	4	1
2101005	Helmet	拉克西斯板金头盔	Langris Plate Helm	Larksis_PlateArmor_Helm	4	1
2101010	Helmet	鲁温板金头盔	Luon Plate Helm	Luon_PlateArmor_Helm	4	1
2101011	Helmet	维特斯板金头盔	Witters Plate Helm	Witters_PlateArmor_Helm	4	1
2101012	Helmet	迪克里安板金头盔	Digren Plate Helm	Dicrian_PlateArmor_Helm	4	1
2101013	Helmet	因塔克塔板金头盔	Intaka Plate Helm	Intacuttar_PlateArmor_Helm	4	1
2101014	Helmet	审判官板金头盔	Inquisitor's Plate Helm	SilverArmor_PlateArmor_Helm	4	1
2101015	Helmet	半月死神板金头盔	Half Moon Reaper Plate Helm	Moonhead_PlateArmor_Helm	4	1
2101016	Helmet	莫尔汀板金头盔	Mortain Plate Helm	Mortain_PlateArmor_Helm	4	1
2101019	Helmet	卢克兰板金头盔	Laccarsa Plate Helm	Lukran_PlateArmor_Helm	4	1
2101020	Helmet	梅多克斯板金头盔	Maydocs Plate Helm	Maydocs_PlateArmor_Helm	4	1
2101021	Helmet	德梅尼斯士兵板金头盔	Demenissian Soldier Plate Helm	Duemeniss_PlateArmor_Helm	4	1
2101022	Helmet	拉克西娅板金头盔	Renkshaw Plate Helm	Larksia_PlateArmor_Helm	4	1
2101023	Helmet	利库亚板金头盔	Longia Plate Helm	Likua_PlateArmor_Helm	4	1
2101025	Helmet	德梅尼斯警卫队板金头盔	Demenissian Guard's Plate Helm	Kayson_PlateArmor_Helm	4	1
2101026	Helmet	犀牛板金头盔	Rhinoceros Plate Helm	Matiras_PlateArmor_Helm	4	1
2101027	Helmet	毛提板金头盔	Mottie Plate Helm	Mautey_PlateArmor_Helm	4	1
2101028	Helmet	恩拉特板金头盔	Enratte Plate Helm	Enratte_PlateArmor_Helm	4	1
2101030	Helmet	阿斯汀板金头盔	Austin Plate Helm	Astin_PlateArmor_Helm	4	1
2101031	Helmet	劳提娅板金头盔	Lautia Plate Helm	Lautia_PlateArmor_Helm	4	1
2101032	Helmet	马图拉板金头盔	Matarra Plate Helm	Maturah_PlateArmor_Helm	4	1
2101033	Helmet	劳库斯板金头盔	Lauques Plate Helm	Lauqus_PlateArmor_Helm	4	1
2101034	Helmet	拉斯提板金头盔	Larstrom Plate Helm	Larstti_PlateArmor_Helm	4	1
2101035	Helmet	德梅尼斯礼仪用板金头盔	Demeniss Ceremonial Plate Helm	Maint_PlateArmor_Helm	4	1
2101036	Helmet	安特板金头盔	Awrain Plate Helm	Aant_PlateArmor_Helm	4	1
2101037	Helmet	萨哈扎德板金头盔	Sahazhad Plate Helm	Lacsha_PlateArmor_Helm	4	1
2101038	Helmet	德比尼温板金头盔	Devins Plate Helm	Devinion_PlateArmor_Helm	4	1
2101039	Helmet	卡代特板金头盔	Cadet Plate Helm	Kahdet_PlateArmor_Helm	4	1
2101040	Helmet	贝鲁伊板金头盔	Belui Plate Helm	Belui_PlateArmor_Helm	4	1
2101041	Helmet	德里娅板金头盔	Drea Plate Helm	Dria_PlateArmor_Helm	4	1
2104023	Helmet	拉斯安布制发带	Larsan Cloth Headband	Larsahn_Fabric_Helm	4	1
2104024	Helmet	里克西布制头盔	Ricksley Cloth Cap	Leeksi_Fabric_Helm	4	1
2104027	Helmet	迪克安布制发带	Deccain Cloth Headband	Dikkahn_Fabric_Helm	4	1
2104029	Helmet	斯基安布制头盔	Skian Cloth Cap	Skian_Fabric_Helm	4	1
2104030	Helmet	拉弗利安布制头盔	Laplian Cloth Cap	Laplian_Fabric_Helm	4	1
2104031	Helmet	迪卡利布制发带	Dicari Laurel Headband	Dicari_Fabric_Helm	4	1
2104032	Helmet	斯提恩布制发带	Stian Cloth Headband	Stian_Fabric_Helm	4	1
2104033	Helmet	阿提利布制头盔	Artiree Cloth Cap	Artiree_Fabric_Helm	4	1
2104034	Helmet	萨里斯提布制发带	Saristi Cloth Headband	Saristi_Fabric_Helm	4	1
2104035	Helmet	提克利布制发带	Tegri Cloth Headband	Tikkree_Fabric_Helm	4	1
2104038	Helmet	凯纳布布制发带	Kennav Cloth Headband	Kenav_Fabric_Helm	4	1
2104039	Helmet	拉迪斯布制头盔	Raditz Cloth Cap	Ladis_Fabric_Helm	4	1
2104040	Helmet	里文布制头盔	Riven Cloth Cap	Ribben_Fabric_Helm	4	1
2104041	Helmet	德里纳布制头盔	Drina Cloth Cap	Dreenah_Fabric_Helm	4	1
2104042	Helmet	埃琳布制头盔	Eryn Cloth Cap	Erin_Fabric_Helm	4	1
2111015	ChestArmor	巴拉坦锁链盔甲	Baratan Chain Mail	Baratan_ChainMail_Armor	5	1
2111019	ChestArmor	坎塔娜板金盔甲	Kantana Plate Armor	Kantana_PlateArmor_Armor	5	1
2111020	ChestArmor	凯特兰锁链盔甲	Ketlan Chain Mail	Ketlan_ChainMail_Armor	5	1
2111021	ChestArmor	安图卡锁链盔甲	Antuka Chain Mail	Antuka_ChainMail_Armor	5	1
2111022	ChestArmor	阿曼提亚锁链盔甲	Amantia Chain Mail	Amantia_ChainMail_Armor	5	1
2111023	ChestArmor	阿马纳斯锁链盔甲	Amanas Chain Mail	Amanas_ChainMail_Armor	5	1
2111024	ChestArmor	阿曼塔板金盔甲	Amanta Plate Armor	Amanta_PlateArmor_Armor	5	1
2111025	ChestArmor	卡库塔板金盔甲	Kakuta Plate Armor	Kakuta_PlateArmor_Armor	5	1
2111026	ChestArmor	阿卡鲁板金盔甲	Arcalu Plate Armor	Arcalu_PlateArmor_Armor	5	1
2111053	ChestArmor	鲁温板金盔甲	Luon Plate Armor	Luon_PlateArmor_Armor	5	1
2111055	ChestArmor	卢卡茨板金盔甲	Lukatz Plate Armor	Lukatz_PlateArmor_Armor	5	1
2111056	ChestArmor	卢卡板金盔甲	Luca Plate Armor	Luka_PlateArmor_Armor	5	1
2111057	ChestArmor	卡顿板金盔甲	Garten Plate Armor	Carton_PlateArmor_Armor	5	1
2111058	ChestArmor	半月死神板金头盔	Half Moon Reaper Plate Armor	Moonhead_PlateArmor_Armor	5	1
2111059	ChestArmor	斯托尔板金盔甲	Strell Plate Armor	Stole_PlateArmor_Armor	5	1
2111060	ChestArmor	利伯丁锁链盔甲	Riverdine Chain Mail	Riverdine_ChainMail_Armor	5	1
2111061	ChestArmor	特里亚利板金盔甲	Triali Plate Armor	Triali_PlateArmor_Armor	5	1
2111062	ChestArmor	普林基佩斯板金盔甲	Princeps Plate Armor	Prinkeypes_PlateArmor_Armor	5	1
2111063	ChestArmor	朱登布制盔甲	Juden Cloth Armor	Juden_Fabric_Armor	5	1
2111064	ChestArmor	阿尔佩因布制盔甲	Alphen Cloth Armor	Alpein_Fabric_Armor	5	1
2111066	ChestArmor	巴尔德林布制盔甲	Baldrin Cloth Armor	Balderinne_Fabric_Armor	5	1
2111085	ChestArmor	布莱迪锁链盔甲	Blandry Chain Mail	Blady_ChainMail_Armor	5	1
2111086	ChestArmor	奥尔特曼锁链盔甲	Oltmann Chain Mail	Oltmann_ChainMail_Armor	5	1
2111087	ChestArmor	塔尔曼锁链盔甲	Tarman Chain Mail	Tarman_ChainMail_Armor	5	1
2111089	ChestArmor	阿克拉斯布制盔甲	Acklass Cloth Armor	Aklas_Fabric_Armor	5	1
2111092	ChestArmor	里克拉板金盔甲	Ricla Plate Armor	Lickla_PlateArmor_Armor	5	1
2111093	ChestArmor	库坎板金盔甲	Coogan Plate Armor	Kukan_PlateArmor_Armor	5	1
2111094	ChestArmor	库南板金盔甲	Kunan Plate Armor	Kunan_PlateArmor_Armor	5	1
2111095	ChestArmor	库里南板金盔甲	Gurrinan Plate Armor	Kurinan_PlateArmor_Armor	5	1
2111096	ChestArmor	吉尔林板金盔甲	Guilan Plate Armor	Girrin_PlateArmor_Armor	5	1
2111097	ChestArmor	奥顿布制盔甲	Orton Cloth Armor	Orton_Fabric_Armor	5	1
2111098	ChestArmor	奥特布制盔甲	Ort Cloth Armor	Ort_Fabric_Armor	5	1
2111099	ChestArmor	法尔蒙板金盔甲	Ferman Plate Armor	Makan_PlateArmor_Armor	5	1
2111100	ChestArmor	马克思板金盔甲	Malacs Plate Armor	Marcs_PlateArmor_Armor	5	1
2111101	ChestArmor	曼特板金盔甲	Mant Plate Armor	Mant_PlateArmor_Armor	5	1
2111102	ChestArmor	拉克里板金盔甲	Larkri Plate Armor	Lacquer_PlateArmor_Armor	5	1
2111103	ChestArmor	坎塔板金盔甲	Canta Plate Armor	Canta_PlateArmor_Armor	5	1
2111104	ChestArmor	拉库山板金盔甲	Lacusane Plate Armor	Lacusane_PlateArmor_Armor	5	1
2111105	ChestArmor	拉克板金盔甲	Larc Plate Armor	Lark_PlateArmor_Armor	5	1
2111106	ChestArmor	马克塔布制盔甲	Magta Cloth Armor	Marctah_Fabric_Armor	5	1
2111113	ChestArmor	拉克利板金盔甲	Rakkli Plate Armor	Rakkli_PlateArmor_Armor	5	1
2111114	ChestArmor	马克板金盔甲	Marc Plate Armor	Mark_PlateArmor_Armor	5	1
2111115	ChestArmor	提康板金盔甲	Ticon Plate Armor	Ticon_PlateArmor_Armor	5	1
2111116	ChestArmor	塔坎板金盔甲	Takhan Plate Armor	Tachan_PlateArmor_Armor	5	1
2111117	ChestArmor	卡克锁链盔甲	Kark Chain Mail	Kark_ChainMail_Armor	5	1
2112018	ChestArmor	卢克萨锁链盔甲	Leuksah Chain Mail	Luksa_ChainMail_Armor	5	1
2112027	ChestArmor	阿斯兰锁链盔甲	Aslan Chain Mail	Aslan_ChainMail_Armor	5	1
2112028	ChestArmor	坎提娜锁链盔甲	Cantina Chain Mail	Cantina_ChainMail_Armor	5	1
2113098	ChestArmor	莉克莉娅皮制盔甲	Riclia Leather Armor	Riclia_Leather_Armor	5	1
2113099	ChestArmor	流浪佣兵皮制盔甲	Wandering Freesword's Leather Armor	Wandering_Mercenary_Leather_Armor	5	1
2113100	ChestArmor	虎皮皮制盔甲	Leopard Print Leather Armor	Leopard_Pattern_Leather_Armor	5	1
2113101	ChestArmor	霍里津皮制盔甲	Horizon Leather Armor	Horizon_Leather_Armor	5	1
2113102	ChestArmor	皮林皮制盔甲	Pirin Leather Armor	Pirin_Leather_Armor	5	1
2113108	ChestArmor	德罗比丁皮制盔甲	Dellovian Leather Armor	Derovidine_Leather_Armor	5	1
2113123	ChestArmor	巴里奥卡皮制盔甲	Baorica Leather Armor	Barioca_Leather_Armor	5	1
2113124	ChestArmor	巴里斯卡皮制盔甲	Variska Leather Armor	Variska_Leather_Armor	5	1
